LOCATION,INDICATOR,SUBJECT,MEASURE,TIME,Value
New Zealand,HOUSECOST,REAL,IDX2015,2016,113.4045878
New Zealand,HOUSECOST,REAL,IDX2015,2017,118.890406
New Zealand,HOUSECOST,REAL,IDX2015,2018,121.506117
New Zealand,HOUSECOST,REAL,IDX2015,2019,123.3529463
New Zealand,HOUSECOST,REAL,IDX2015,2020,133.0927628
New Zealand,HOUSECOST,RENT,IDX2015,1956,2.997006777
New Zealand,HOUSECOST,RENT,IDX2015,1957,3.176787063
New Zealand,HOUSECOST,RENT,IDX2015,1958,3.350843818
New Zealand,HOUSECOST,RENT,IDX2015,1959,3.51227605
New Zealand,HOUSECOST,RENT,IDX2015,1960,3.653138387
New Zealand,HOUSECOST,RENT,IDX2015,1961,3.820359691
New Zealand,HOUSECOST,RENT,IDX2015,1962,4.080367777
New Zealand,HOUSECOST,RENT,IDX2015,1963,4.255553385
New Zealand,HOUSECOST,RENT,IDX2015,1964,4.411316576
New Zealand,HOUSECOST,RENT,IDX2015,1965,4.58077465
New Zealand,HOUSECOST,RENT,IDX2015,1966,4.825792714
New Zealand,HOUSECOST,RENT,IDX2015,1967,5.117692067
New Zealand,HOUSECOST,RENT,IDX2015,1968,5.392483827
New Zealand,HOUSECOST,RENT,IDX2015,1969,5.700750078
New Zealand,HOUSECOST,RENT,IDX2015,1970,6.075704837
New Zealand,HOUSECOST,RENT,IDX2015,1971,6.535929905
New Zealand,HOUSECOST,RENT,IDX2015,1972,7.14587336
New Zealand,HOUSECOST,RENT,IDX2015,1973,7.946570612
New Zealand,HOUSECOST,RENT,IDX2015,1974,9.084104453
New Zealand,HOUSECOST,RENT,IDX2015,1975,10.63399057
New Zealand,HOUSECOST,RENT,IDX2015,1976,11.74077261
New Zealand,HOUSECOST,RENT,IDX2015,1977,13.02186829
New Zealand,HOUSECOST,RENT,IDX2015,1978,14.21445302
New Zealand,HOUSECOST,RENT,IDX2015,1979,15.36287471
New Zealand,HOUSECOST,RENT,IDX2015,1980,17.17227671
New Zealand,HOUSECOST,RENT,IDX2015,1981,20.08752882
New Zealand,HOUSECOST,RENT,IDX2015,1982,25.06111235
New Zealand,HOUSECOST,RENT,IDX2015,1983,28.45485821
New Zealand,HOUSECOST,RENT,IDX2015,1984,30.54080218
New Zealand,HOUSECOST,RENT,IDX2015,1985,35.84746717
New Zealand,HOUSECOST,RENT,IDX2015,1986,41.70723938
New Zealand,HOUSECOST,RENT,IDX2015,1987,49.25320726
New Zealand,HOUSECOST,RENT,IDX2015,1988,54.78903954
New Zealand,HOUSECOST,RENT,IDX2015,1989,56.3597543
New Zealand,HOUSECOST,RENT,IDX2015,1990,60.46372546
New Zealand,HOUSECOST,RENT,IDX2015,1991,61.98982254
New Zealand,HOUSECOST,RENT,IDX2015,1992,61.85209573
New Zealand,HOUSECOST,RENT,IDX2015,1993,64.15499293
New Zealand,HOUSECOST,RENT,IDX2015,1994,68.58355584
New Zealand,HOUSECOST,RENT,IDX2015,1995,73.05144242
New Zealand,HOUSECOST,RENT,IDX2015,1996,76.54878977
New Zealand,HOUSECOST,RENT,IDX2015,1997,78.94311073
New Zealand,HOUSECOST,RENT,IDX2015,1998,80.78412143
New Zealand,HOUSECOST,RENT,IDX2015,1999,79.83926118
New Zealand,HOUSECOST,RENT,IDX2015,2000,80.06994802
New Zealand,HOUSECOST,RENT,IDX2015,2001,72.50104381
New Zealand,HOUSECOST,RENT,IDX2015,2002,73.85851412
New Zealand,HOUSECOST,RENT,IDX2015,2003,76.16209214
New Zealand,HOUSECOST,RENT,IDX2015,2004,78.58907518
New Zealand,HOUSECOST,RENT,IDX2015,2005,80.52243812
New Zealand,HOUSECOST,RENT,IDX2015,2006,82.33239352
New Zealand,HOUSECOST,RENT,IDX2015,2007,84.71824156
New Zealand,HOUSECOST,RENT,IDX2015,2008,87.30976964
New Zealand,HOUSECOST,RENT,IDX2015,2009,88.60552994
New Zealand,HOUSECOST,RENT,IDX2015,2010,89.90129773
New Zealand,HOUSECOST,RENT,IDX2015,2011,91.5672781
New Zealand,HOUSECOST,RENT,IDX2015,2012,93.70631608
New Zealand,HOUSECOST,RENT,IDX2015,2013,95.68081153
New Zealand,HOUSECOST,RENT,IDX2015,2014,97.71701199
New Zealand,HOUSECOST,RENT,IDX2015,2015,100
New Zealand,HOUSECOST,RENT,IDX2015,2016,102.200748
New Zealand,HOUSECOST,RENT,IDX2015,2017,104.4822735
New Zealand,HOUSECOST,RENT,IDX2015,2018,106.9147991
New Zealand,HOUSECOST,RENT,IDX2015,2019,109.8311247
New Zealand,HOUSECOST,RENT,IDX2015,2020,113.4504755
Norway,HOUSECOST,NOMINAL,IDX2015,1970,4.250488102
Norway,HOUSECOST,NOMINAL,IDX2015,1971,4.396341011
Norway,HOUSECOST,NOMINAL,IDX2015,1972,4.627514987
Norway,HOUSECOST,NOMINAL,IDX2015,1973,5.046625912
Norway,HOUSECOST,NOMINAL,IDX2015,1974,5.827774885
Norway,HOUSECOST,NOMINAL,IDX2015,1975,6.511496422
Norway,HOUSECOST,NOMINAL,IDX2015,1976,7.107590915
Norway,HOUSECOST,NOMINAL,IDX2015,1977,7.835125974
Norway,HOUSECOST,NOMINAL,IDX2015,1978,8.196011034
Norway,HOUSECOST,NOMINAL,IDX2015,1979,8.524035954
Norway,HOUSECOST,NOMINAL,IDX2015,1980,9.402612363
Norway,HOUSECOST,NOMINAL,IDX2015,1981,10.34690906
Norway,HOUSECOST,NOMINAL,IDX2015,1982,11.30561809
Norway,HOUSECOST,NOMINAL,IDX2015,1983,12.08215511
Norway,HOUSECOST,NOMINAL,IDX2015,1984,13.78511752
Norway,HOUSECOST,NOMINAL,IDX2015,1985,16.6364554
Norway,HOUSECOST,NOMINAL,IDX2015,1986,21.81509837
Norway,HOUSECOST,NOMINAL,IDX2015,1987,23.43043374
Norway,HOUSECOST,NOMINAL,IDX2015,1988,24.3136221
Norway,HOUSECOST,NOMINAL,IDX2015,1989,22.75017116
Norway,HOUSECOST,NOMINAL,IDX2015,1990,21.10082267
Norway,HOUSECOST,NOMINAL,IDX2015,1991,19.79794689
Norway,HOUSECOST,NOMINAL,IDX2015,1992,18.8
Norway,HOUSECOST,NOMINAL,IDX2015,1993,18.975
Norway,HOUSECOST,NOMINAL,IDX2015,1994,21.475
Norway,HOUSECOST,NOMINAL,IDX2015,1995,23.05
Norway,HOUSECOST,NOMINAL,IDX2015,1996,25.125
Norway,HOUSECOST,NOMINAL,IDX2015,1997,28.125
Norway,HOUSECOST,NOMINAL,IDX2015,1998,31.25
Norway,HOUSECOST,NOMINAL,IDX2015,1999,34.725
Norway,HOUSECOST,NOMINAL,IDX2015,2000,40.25
Norway,HOUSECOST,NOMINAL,IDX2015,2001,43.025
Norway,HOUSECOST,NOMINAL,IDX2015,2002,45.175
Norway,HOUSECOST,NOMINAL,IDX2015,2003,45.925
Norway,HOUSECOST,NOMINAL,IDX2015,2004,50.6
Norway,HOUSECOST,NOMINAL,IDX2015,2005,54.775
Norway,HOUSECOST,NOMINAL,IDX2015,2006,62.275
Norway,HOUSECOST,NOMINAL,IDX2015,2007,70.1
Norway,HOUSECOST,NOMINAL,IDX2015,2008,69.35
Norway,HOUSECOST,NOMINAL,IDX2015,2009,70.675
Norway,HOUSECOST,NOMINAL,IDX2015,2010,76.475
Norway,HOUSECOST,NOMINAL,IDX2015,2011,82.6
Norway,HOUSECOST,NOMINAL,IDX2015,2012,88.2
Norway,HOUSECOST,NOMINAL,IDX2015,2013,91.75
Norway,HOUSECOST,NOMINAL,IDX2015,2014,94.25
Norway,HOUSECOST,NOMINAL,IDX2015,2015,100
Norway,HOUSECOST,NOMINAL,IDX2015,2016,107.025
Norway,HOUSECOST,NOMINAL,IDX2015,2017,112.35
Norway,HOUSECOST,NOMINAL,IDX2015,2018,113.975
Norway,HOUSECOST,NOMINAL,IDX2015,2019,116.8
Norway,HOUSECOST,NOMINAL,IDX2015,2020,121.4
Norway,HOUSECOST,PRICEINCOME,IDX2015,1978,72.80928284
Norway,HOUSECOST,PRICEINCOME,IDX2015,1979,72.41337843
Norway,HOUSECOST,PRICEINCOME,IDX2015,1980,70.84279093
Norway,HOUSECOST,PRICEINCOME,IDX2015,1981,67.3887282
Norway,HOUSECOST,PRICEINCOME,IDX2015,1982,66.31315519
Norway,HOUSECOST,PRICEINCOME,IDX2015,1983,64.73988937
Norway,HOUSECOST,PRICEINCOME,IDX2015,1984,67.35786676
Norway,HOUSECOST,PRICEINCOME,IDX2015,1985,75.59307765
Norway,HOUSECOST,PRICEINCOME,IDX2015,1986,91.24496871
Norway,HOUSECOST,PRICEINCOME,IDX2015,1987,91.58682902
Norway,HOUSECOST,PRICEINCOME,IDX2015,1988,89.77203685
Norway,HOUSECOST,PRICEINCOME,IDX2015,1989,78.96474746
Norway,HOUSECOST,PRICEINCOME,IDX2015,1990,68.89606712
Norway,HOUSECOST,PRICEINCOME,IDX2015,1991,60.70884003
Norway,HOUSECOST,PRICEINCOME,IDX2015,1992,54.40562414
Norway,HOUSECOST,PRICEINCOME,IDX2015,1993,51.79015215
Norway,HOUSECOST,PRICEINCOME,IDX2015,1994,56.97833271
Norway,HOUSECOST,PRICEINCOME,IDX2015,1995,58.44419689
Norway,HOUSECOST,PRICEINCOME,IDX2015,1996,60.85288696
Norway,HOUSECOST,PRICEINCOME,IDX2015,1997,64.31550567
Norway,HOUSECOST,PRICEINCOME,IDX2015,1998,66.30079988
Norway,HOUSECOST,PRICEINCOME,IDX2015,1999,70.670943
Norway,HOUSECOST,PRICEINCOME,IDX2015,2000,77.24165778
Norway,HOUSECOST,PRICEINCOME,IDX2015,2001,81.68275609
Norway,HOUSECOST,PRICEINCOME,IDX2015,2002,78.45183274
Norway,HOUSECOST,PRICEINCOME,IDX2015,2003,74.56272414
Norway,HOUSECOST,PRICEINCOME,IDX2015,2004,79.02677324
Norway,HOUSECOST,PRICEINCOME,IDX2015,2005,78.72162206
Norway,HOUSECOST,PRICEINCOME,IDX2015,2006,94.73300107
Norway,HOUSECOST,PRICEINCOME,IDX2015,2007,100.6703546
Norway,HOUSECOST,PRICEINCOME,IDX2015,2008,94.48019362
Norway,HOUSECOST,PRICEINCOME,IDX2015,2009,91.96834181
Norway,HOUSECOST,PRICEINCOME,IDX2015,2010,95.99626785
Norway,HOUSECOST,PRICEINCOME,IDX2015,2011,99.57155269
Norway,HOUSECOST,PRICEINCOME,IDX2015,2012,102.0887751
Norway,HOUSECOST,PRICEINCOME,IDX2015,2013,101.2817732
Norway,HOUSECOST,PRICEINCOME,IDX2015,2014,100.6048219
Norway,HOUSECOST,PRICEINCOME,IDX2015,2015,100
Norway,HOUSECOST,PRICEINCOME,IDX2015,2016,106.4244757
Norway,HOUSECOST,PRICEINCOME,IDX2015,2017,108.2775928
Norway,HOUSECOST,PRICEINCOME,IDX2015,2018,107.129406
Norway,HOUSECOST,PRICEINCOME,IDX2015,2019,105.6541511
Norway,HOUSECOST,PRICEINCOME,IDX2015,2020,107.2924884
Norway,HOUSECOST,PRICERENT,IDX2015,1979,38.00870311
Norway,HOUSECOST,PRICERENT,IDX2015,1980,39.29315009
Norway,HOUSECOST,PRICERENT,IDX2015,1981,38.95206294
Norway,HOUSECOST,PRICERENT,IDX2015,1982,37.81075389
Norway,HOUSECOST,PRICERENT,IDX2015,1983,37.00642046
Norway,HOUSECOST,PRICERENT,IDX2015,1984,39.30405714
Norway,HOUSECOST,PRICERENT,IDX2015,1985,45.22599583
Norway,HOUSECOST,PRICERENT,IDX2015,1986,56.56896562
Norway,HOUSECOST,PRICERENT,IDX2015,1987,57.41972927
Norway,HOUSECOST,PRICERENT,IDX2015,1988,55.25501222
Norway,HOUSECOST,PRICERENT,IDX2015,1989,48.06929485
Norway,HOUSECOST,PRICERENT,IDX2015,1990,41.84790551
Norway,HOUSECOST,PRICERENT,IDX2015,1991,37.42251191
Norway,HOUSECOST,PRICERENT,IDX2015,1992,34.24976893
Norway,HOUSECOST,PRICERENT,IDX2015,1993,33.57190739
Norway,HOUSECOST,PRICERENT,IDX2015,1994,37.74925331
Norway,HOUSECOST,PRICERENT,IDX2015,1995,39.91889842
Norway,HOUSECOST,PRICERENT,IDX2015,1996,42.77117107
Norway,HOUSECOST,PRICERENT,IDX2015,1997,46.74544466
Norway,HOUSECOST,PRICERENT,IDX2015,1998,50.76059887
Norway,HOUSECOST,PRICERENT,IDX2015,1999,54.85343077
Norway,HOUSECOST,PRICERENT,IDX2015,2000,61.18692104
Norway,HOUSECOST,PRICERENT,IDX2015,2001,62.97559278
Norway,HOUSECOST,PRICERENT,IDX2015,2002,63.30752197
Norway,HOUSECOST,PRICERENT,IDX2015,2003,61.88754774
Norway,HOUSECOST,PRICERENT,IDX2015,2004,66.84051284
Norway,HOUSECOST,PRICERENT,IDX2015,2005,70.9257871
Norway,HOUSECOST,PRICERENT,IDX2015,2006,78.8468725
Norway,HOUSECOST,PRICERENT,IDX2015,2007,87.10810951
Norway,HOUSECOST,PRICERENT,IDX2015,2008,83.69317347
Norway,HOUSECOST,PRICERENT,IDX2015,2009,82.41610436
Norway,HOUSECOST,PRICERENT,IDX2015,2010,86.71984616
Norway,HOUSECOST,PRICERENT,IDX2015,2011,91.60534346
Norway,HOUSECOST,PRICERENT,IDX2015,2012,95.97813897
Norway,HOUSECOST,PRICERENT,IDX2015,2013,96.8448279
Norway,HOUSECOST,PRICERENT,IDX2015,2014,96.8509929
Norway,HOUSECOST,PRICERENT,IDX2015,2015,100
Norway,HOUSECOST,PRICERENT,IDX2015,2016,104.9909515
Norway,HOUSECOST,PRICERENT,IDX2015,2017,107.9411179
Norway,HOUSECOST,PRICERENT,IDX2015,2018,107.6343627
Norway,HOUSECOST,PRICERENT,IDX2015,2019,108.3170873
Norway,HOUSECOST,PRICERENT,IDX2015,2020,110.9196896
Norway,HOUSECOST,REAL,IDX2015,1970,31.59887137
Norway,HOUSECOST,REAL,IDX2015,1971,30.74255485
Norway,HOUSECOST,REAL,IDX2015,1972,30.30323561
Norway,HOUSECOST,REAL,IDX2015,1973,30.77530382
Norway,HOUSECOST,REAL,IDX2015,1974,32.45360857
Norway,HOUSECOST,REAL,IDX2015,1975,32.65169813
Norway,HOUSECOST,REAL,IDX2015,1976,32.84518058
Norway,HOUSECOST,REAL,IDX2015,1977,33.33272714
Norway,HOUSECOST,REAL,IDX2015,1978,32.31061342
Norway,HOUSECOST,REAL,IDX2015,1979,31.89663226
Norway,HOUSECOST,REAL,IDX2015,1980,32.12088257
Norway,HOUSECOST,REAL,IDX2015,1981,31.29782868
Norway,HOUSECOST,REAL,IDX2015,1982,30.71836294
Norway,HOUSECOST,REAL,IDX2015,1983,30.29808259
Norway,HOUSECOST,REAL,IDX2015,1984,32.57597159
Norway,HOUSECOST,REAL,IDX2015,1985,37.16283645
Norway,HOUSECOST,REAL,IDX2015,1986,45.53438693
Norway,HOUSECOST,REAL,IDX2015,1987,45.22877617
Norway,HOUSECOST,REAL,IDX2015,1988,44.33213079
Norway,HOUSECOST,REAL,IDX2015,1989,39.57189745
Norway,HOUSECOST,REAL,IDX2015,1990,35.08199268
Norway,HOUSECOST,REAL,IDX2015,1991,31.74599496
Norway,HOUSECOST,REAL,IDX2015,1992,29.48239068
Norway,HOUSECOST,REAL,IDX2015,1993,29.03230095
Norway,HOUSECOST,REAL,IDX2015,1994,32.54301419
Norway,HOUSECOST,REAL,IDX2015,1995,34.13738408
Norway,HOUSECOST,REAL,IDX2015,1996,36.74644874
Norway,HOUSECOST,REAL,IDX2015,1997,40.17320342
Norway,HOUSECOST,REAL,IDX2015,1998,43.53784423
Norway,HOUSECOST,REAL,IDX2015,1999,47.42337102
Norway,HOUSECOST,REAL,IDX2015,2000,53.4424237
Norway,HOUSECOST,REAL,IDX2015,2001,55.9025531
Norway,HOUSECOST,REAL,IDX2015,2002,57.89544699
Norway,HOUSECOST,REAL,IDX2015,2003,57.22766765
Norway,HOUSECOST,REAL,IDX2015,2004,62.31094509
Norway,HOUSECOST,REAL,IDX2015,2005,66.69241473
Norway,HOUSECOST,REAL,IDX2015,2006,74.45994464
Norway,HOUSECOST,REAL,IDX2015,2007,82.77586132
Norway,HOUSECOST,REAL,IDX2015,2008,79.16758814
Norway,HOUSECOST,REAL,IDX2015,2009,78.69196266
Norway,HOUSECOST,REAL,IDX2015,2010,83.42872603
Norway,HOUSECOST,REAL,IDX2015,2011,89.12008646
Norway,HOUSECOST,REAL,IDX2015,2012,94.17840057
Norway,HOUSECOST,REAL,IDX2015,2013,96.01877494
Norway,HOUSECOST,REAL,IDX2015,2014,96.44699346
Norway,HOUSECOST,REAL,IDX2015,2015,100
Norway,HOUSECOST,REAL,IDX2015,2016,103.8258867
Norway,HOUSECOST,REAL,IDX2015,2017,106.8974799
Norway,HOUSECOST,REAL,IDX2015,2018,106.1559864
Norway,HOUSECOST,REAL,IDX2015,2019,106.3640864
Norway,HOUSECOST,REAL,IDX2015,2020,108.8531919
Norway,HOUSECOST,RENT,IDX2015,1979,22.42687264
Norway,HOUSECOST,RENT,IDX2015,1980,23.9269979
Norway,HOUSECOST,RENT,IDX2015,1981,26.568886
Norway,HOUSECOST,RENT,IDX2015,1982,29.91083005
Norway,HOUSECOST,RENT,IDX2015,1983,32.6610597
Norway,HOUSECOST,RENT,IDX2015,1984,35.04459372
Norway,HOUSECOST,RENT,IDX2015,1985,36.76140208
Norway,HOUSECOST,RENT,IDX2015,1986,38.544886
Norway,HOUSECOST,RENT,IDX2015,1987,40.80340708
Norway,HOUSECOST,RENT,IDX2015,1988,44.02867639
Norway,HOUSECOST,RENT,IDX2015,1989,47.37895614
Norway,HOUSECOST,RENT,IDX2015,1990,50.45421293
Norway,HOUSECOST,RENT,IDX2015,1991,52.92108391
Norway,HOUSECOST,RENT,IDX2015,1992,54.90458453
Norway,HOUSECOST,RENT,IDX2015,1993,56.51305384
Norway,HOUSECOST,RENT,IDX2015,1994,56.88808015
Norway,HOUSECOST,RENT,IDX2015,1995,57.73815364
Norway,HOUSECOST,RENT,IDX2015,1996,58.73823464
Norway,HOUSECOST,RENT,IDX2015,1997,60.15502044
Norway,HOUSECOST,RENT,IDX2015,1998,61.56347305
Norway,HOUSECOST,RENT,IDX2015,1999,63.2802839
Norway,HOUSECOST,RENT,IDX2015,2000,65.78049017
Norway,HOUSECOST,RENT,IDX2015,2001,68.31403922
Norway,HOUSECOST,RENT,IDX2015,2002,71.36429142
Norway,HOUSECOST,RENT,IDX2015,2003,74.20619872
Norway,HOUSECOST,RENT,IDX2015,2004,75.69798828
Norway,HOUSECOST,RENT,IDX2015,2005,77.22311063
Norway,HOUSECOST,RENT,IDX2015,2006,78.96492857
Norway,HOUSECOST,RENT,IDX2015,2007,80.47338453
Norway,HOUSECOST,RENT,IDX2015,2008,82.89025134
Norway,HOUSECOST,RENT,IDX2015,2009,85.74048933
Norway,HOUSECOST,RENT,IDX2015,2010,88.18236323
Norway,HOUSECOST,RENT,IDX2015,2011,90.16586385
Norway,HOUSECOST,RENT,IDX2015,2012,91.8910054
Norway,HOUSECOST,RENT,IDX2015,2013,94.74957659
Norway,HOUSECOST,RENT,IDX2015,2014,97.30812523
Norway,HOUSECOST,RENT,IDX2015,2015,100
Norway,HOUSECOST,RENT,IDX2015,2016,101.9251608
Norway,HOUSECOST,RENT,IDX2015,2017,104.0920417
Norway,HOUSECOST,RENT,IDX2015,2018,105.892192
Norway,HOUSECOST,RENT,IDX2015,2019,107.8340041
Norway,HOUSECOST,RENT,IDX2015,2020,109.4424634
Poland,HOUSECOST,NOMINAL,IDX2015,2005,56.005
Poland,HOUSECOST,NOMINAL,IDX2015,2006,76.515
Poland,HOUSECOST,NOMINAL,IDX2015,2007,113.8175
Poland,HOUSECOST,NOMINAL,IDX2015,2008,112.9175
Poland,HOUSECOST,NOMINAL,IDX2015,2009,109.77
Poland,HOUSECOST,NOMINAL,IDX2015,2010,105.71625
Poland,HOUSECOST,NOMINAL,IDX2015,2011,105.7355
Poland,HOUSECOST,NOMINAL,IDX2015,2012,101.92875
Poland,HOUSECOST,NOMINAL,IDX2015,2013,97.4165
Poland,HOUSECOST,NOMINAL,IDX2015,2014,98.45375
Poland,HOUSECOST,NOMINAL,IDX2015,2015,100
Poland,HOUSECOST,NOMINAL,IDX2015,2016,101.859
Poland,HOUSECOST,NOMINAL,IDX2015,2017,105.76825
Poland,HOUSECOST,NOMINAL,IDX2015,2018,112.765
Poland,HOUSECOST,NOMINAL,IDX2015,2019,122.55025
Poland,HOUSECOST,NOMINAL,IDX2015,2020,135.335
Poland,HOUSECOST,PRICEINCOME,IDX2015,2005,94.6499813
Poland,HOUSECOST,PRICEINCOME,IDX2015,2006,120.8451246
Poland,HOUSECOST,PRICEINCOME,IDX2015,2007,168.4839969
Poland,HOUSECOST,PRICEINCOME,IDX2015,2008,153.763851
Poland,HOUSECOST,PRICEINCOME,IDX2015,2009,137.0955204
Poland,HOUSECOST,PRICEINCOME,IDX2015,2010,125.4362461
Poland,HOUSECOST,PRICEINCOME,IDX2015,2011,118.9950917
Poland,HOUSECOST,PRICEINCOME,IDX2015,2012,110.089354
Poland,HOUSECOST,PRICEINCOME,IDX2015,2013,103.3862544
Poland,HOUSECOST,PRICEINCOME,IDX2015,2014,101.4502474
Poland,HOUSECOST,PRICEINCOME,IDX2015,2015,100
Poland,HOUSECOST,PRICEINCOME,IDX2015,2016,96.80768207
Poland,HOUSECOST,PRICEINCOME,IDX2015,2017,95.23819401
Poland,HOUSECOST,PRICEINCOME,IDX2015,2018,96.63606025
Poland,HOUSECOST,PRICEINCOME,IDX2015,2019,97.26093754
Poland,HOUSECOST,PRICEINCOME,IDX2015,2020,99.08754627
Poland,HOUSECOST,PRICERENT,IDX2015,2005,75.79428059
Poland,HOUSECOST,PRICERENT,IDX2015,2006,100.0511368
Poland,HOUSECOST,PRICERENT,IDX2015,2007,141.454965
Poland,HOUSECOST,PRICERENT,IDX2015,2008,133.0568425
Poland,HOUSECOST,PRICERENT,IDX2015,2009,123.8960073
Poland,HOUSECOST,PRICERENT,IDX2015,2010,116.128167
Poland,HOUSECOST,PRICERENT,IDX2015,2011,112.6964814
Poland,HOUSECOST,PRICERENT,IDX2015,2012,105.9261539
Poland,HOUSECOST,PRICERENT,IDX2015,2013,99.84143009
Poland,HOUSECOST,PRICERENT,IDX2015,2014,99.76541223
Poland,HOUSECOST,PRICERENT,IDX2015,2015,100
Poland,HOUSECOST,PRICERENT,IDX2015,2016,100.5427559
Poland,HOUSECOST,PRICERENT,IDX2015,2017,101.3657428
Poland,HOUSECOST,PRICERENT,IDX2015,2018,104.0459296
Poland,HOUSECOST,PRICERENT,IDX2015,2019,107.7677008
Poland,HOUSECOST,PRICERENT,IDX2015,2020,112.8964066
Poland,HOUSECOST,REAL,IDX2015,2005,68.52976402
Poland,HOUSECOST,REAL,IDX2015,2006,92.25391303
Poland,HOUSECOST,REAL,IDX2015,2007,134.275722
Poland,HOUSECOST,REAL,IDX2015,2008,128.0262627
Poland,HOUSECOST,REAL,IDX2015,2009,121.1385668
Poland,HOUSECOST,REAL,IDX2015,2010,113.892975
Poland,HOUSECOST,REAL,IDX2015,2011,108.5172175
Poland,HOUSECOST,REAL,IDX2015,2012,101.1809134
Poland,HOUSECOST,REAL,IDX2015,2013,96.28692859
Poland,HOUSECOST,REAL,IDX2015,2014,97.43421805
Poland,HOUSECOST,REAL,IDX2015,2015,100
Poland,HOUSECOST,REAL,IDX2015,2016,102.28397
Poland,HOUSECOST,REAL,IDX2015,2017,104.1122334
Poland,HOUSECOST,REAL,IDX2015,2018,109.1717142
Poland,HOUSECOST,REAL,IDX2015,2019,115.8739186
Poland,HOUSECOST,REAL,IDX2015,2020,123.9799309
Poland,HOUSECOST,RENT,IDX2015,1995,18.13480796
Poland,HOUSECOST,RENT,IDX2015,1996,23.60021559
Poland,HOUSECOST,RENT,IDX2015,1997,30.11768825
Poland,HOUSECOST,RENT,IDX2015,1998,37.36626593
Poland,HOUSECOST,RENT,IDX2015,1999,44.78423862
Poland,HOUSECOST,RENT,IDX2015,2000,53.49500884
Poland,HOUSECOST,RENT,IDX2015,2001,60.77032902
Poland,HOUSECOST,RENT,IDX2015,2002,65.79886164
Poland,HOUSECOST,RENT,IDX2015,2003,68.97289922
Poland,HOUSECOST,RENT,IDX2015,2004,71.38017178
Poland,HOUSECOST,RENT,IDX2015,2005,73.88552435
Poland,HOUSECOST,RENT,IDX2015,2006,76.30341191
Poland,HOUSECOST,RENT,IDX2015,2007,80.46795951
Poland,HOUSECOST,RENT,IDX2015,2008,84.89954462
Poland,HOUSECOST,RENT,IDX2015,2009,88.61266722
Poland,HOUSECOST,RENT,IDX2015,2010,91.03509978
Poland,HOUSECOST,RENT,IDX2015,2011,93.83265735
Poland,HOUSECOST,RENT,IDX2015,2012,96.23600991
Poland,HOUSECOST,RENT,IDX2015,2013,97.57121244
Poland,HOUSECOST,RENT,IDX2015,2014,98.68387747
Poland,HOUSECOST,RENT,IDX2015,2015,100
Poland,HOUSECOST,RENT,IDX2015,2016,101.3034275
Poland,HOUSECOST,RENT,IDX2015,2017,104.3362026
Poland,HOUSECOST,RENT,IDX2015,2018,108.3672527
Poland,HOUSECOST,RENT,IDX2015,2019,113.6953278
Poland,HOUSECOST,RENT,IDX2015,2020,119.862678
Portugal,HOUSECOST,NOMINAL,IDX2015,1988,40.4701463
Portugal,HOUSECOST,NOMINAL,IDX2015,1989,47.7943152
Portugal,HOUSECOST,NOMINAL,IDX2015,1990,54.9766528
Portugal,HOUSECOST,NOMINAL,IDX2015,1991,65.62818426
Portugal,HOUSECOST,NOMINAL,IDX2015,1992,73.7891579
Portugal,HOUSECOST,NOMINAL,IDX2015,1993,74.72240792
Portugal,HOUSECOST,NOMINAL,IDX2015,1994,76.42722028
Portugal,HOUSECOST,NOMINAL,IDX2015,1995,77.59874691
Portugal,HOUSECOST,NOMINAL,IDX2015,1996,78.86388221
Portugal,HOUSECOST,NOMINAL,IDX2015,1997,81.72603807
Portugal,HOUSECOST,NOMINAL,IDX2015,1998,85.36826613
Portugal,HOUSECOST,NOMINAL,IDX2015,1999,93.03283018
Portugal,HOUSECOST,NOMINAL,IDX2015,2000,100.2406974
Portugal,HOUSECOST,NOMINAL,IDX2015,2001,105.6728366
Portugal,HOUSECOST,NOMINAL,IDX2015,2002,106.3309339
Portugal,HOUSECOST,NOMINAL,IDX2015,2003,107.4797675
Portugal,HOUSECOST,NOMINAL,IDX2015,2004,108.1662311
Portugal,HOUSECOST,NOMINAL,IDX2015,2005,110.6227494
Portugal,HOUSECOST,NOMINAL,IDX2015,2006,112.9544561
Portugal,HOUSECOST,NOMINAL,IDX2015,2007,113.4678855
Portugal,HOUSECOST,NOMINAL,IDX2015,2008,106.3082409
Portugal,HOUSECOST,NOMINAL,IDX2015,2009,106.5375
Portugal,HOUSECOST,NOMINAL,IDX2015,2010,107.3575
Portugal,HOUSECOST,NOMINAL,IDX2015,2011,102.0925
Portugal,HOUSECOST,NOMINAL,IDX2015,2012,94.8725
Portugal,HOUSECOST,NOMINAL,IDX2015,2013,93.085
Portugal,HOUSECOST,NOMINAL,IDX2015,2014,97.0375
Portugal,HOUSECOST,NOMINAL,IDX2015,2015,100
Portugal,HOUSECOST,NOMINAL,IDX2015,2016,107.115
Portugal,HOUSECOST,NOMINAL,IDX2015,2017,117.015
Portugal,HOUSECOST,NOMINAL,IDX2015,2018,129.0325
Portugal,HOUSECOST,NOMINAL,IDX2015,2019,141.4625
Portugal,HOUSECOST,NOMINAL,IDX2015,2020,153.3825
Portugal,HOUSECOST,PRICEINCOME,IDX2015,1995,141.388353
Portugal,HOUSECOST,PRICEINCOME,IDX2015,1996,137.2072979
